game_id,home_team_id,away_team_id,away_team_game_projection,away_team_chance_loss
320422199,NA,NA,NA,NA
320422226,NA,NA,NA,NA
320422229,NA,NA,NA,NA
320422230,NA,NA,NA,NA
320422241,NA,NA,NA,NA
320422247,NA,NA,NA,NA
320422250,NA,NA,NA,NA
320422277,NA,NA,NA,NA
320422305,NA,NA,NA,NA
320422309,NA,NA,NA,NA
320422325,NA,NA,NA,NA
320422329,NA,NA,NA,NA
320422344,NA,NA,NA,NA
320422350,NA,NA,NA,NA
320422393,NA,NA,NA,NA
320422405,NA,NA,NA,NA
320422415,NA,NA,NA,NA
320422427,NA,NA,NA,NA
320422428,NA,NA,NA,NA
320422429,NA,NA,NA,NA
320422433,NA,NA,NA,NA
320422439,NA,NA,NA,NA
320422447,NA,NA,NA,NA
320422448,NA,NA,NA,NA
320422450,NA,NA,NA,NA
320422458,NA,NA,NA,NA
320422460,NA,NA,NA,NA
320422464,NA,NA,NA,NA
320422473,NA,NA,NA,NA
320422483,NA,NA,NA,NA
320422504,NA,NA,NA,NA
320422506,NA,NA,NA,NA
320422507,NA,NA,NA,NA
320422523,NA,NA,NA,NA
320422535,NA,NA,NA,NA
320422540,NA,NA,NA,NA
320422545,NA,NA,NA,NA
320422565,NA,NA,NA,NA
320422572,NA,NA,NA,NA
320422582,NA,NA,NA,NA
320422603,NA,NA,NA,NA
320422608,NA,NA,NA,NA
320422612,NA,NA,NA,NA
320422628,NA,NA,NA,NA
320422630,NA,NA,NA,NA
320422634,NA,NA,NA,NA
320422636,NA,NA,NA,NA
320422638,NA,NA,NA,NA
320422640,NA,NA,NA,NA
320422641,NA,NA,NA,NA
320422643,NA,NA,NA,NA
320422653,NA,NA,NA,NA
320422681,NA,NA,NA,NA
320422692,NA,NA,NA,NA
320422729,NA,NA,NA,NA
320422737,NA,NA,NA,NA
320422754,NA,NA,NA,NA
320422803,NA,NA,NA,NA
320422885,NA,NA,NA,NA
320422908,NA,NA,NA,NA
320430030,NA,NA,NA,NA
320430042,NA,NA,NA,NA
320430046,NA,NA,NA,NA
320430130,NA,NA,NA,NA
320430204,NA,NA,NA,NA
320430259,NA,NA,NA,NA
320430261,NA,NA,NA,NA
320430314,NA,NA,NA,NA
320432115,NA,NA,NA,NA
320432174,NA,NA,NA,NA
320432181,NA,NA,NA,NA
320432341,NA,NA,NA,NA
320432352,NA,NA,NA,NA
320432378,NA,NA,NA,NA
320432437,NA,NA,NA,NA
320432509,NA,NA,NA,NA
320432550,NA,NA,NA,NA
320432623,NA,NA,NA,NA
320432750,NA,NA,NA,NA
320440047,NA,NA,NA,NA
320440056,NA,NA,NA,NA
320440097,NA,NA,NA,NA
320440239,NA,NA,NA,NA
320440526,NA,NA,NA,NA
320442016,NA,NA,NA,NA
320442154,NA,NA,NA,NA
320442193,NA,NA,NA,NA
320442306,NA,NA,NA,NA
320442415,NA,NA,NA,NA
320442428,NA,NA,NA,NA
320442448,NA,NA,NA,NA
320442466,NA,NA,NA,NA
320442504,NA,NA,NA,NA
320442582,NA,NA,NA,NA
320442640,NA,NA,NA,NA
320442908,NA,NA,NA,NA
320443084,NA,NA,NA,NA
320450062,NA,NA,NA,NA
320450079,NA,NA,NA,NA
320450099,NA,NA,NA,NA
320450111,NA,NA,NA,NA
320450135,NA,NA,NA,NA
320450166,NA,NA,NA,NA
320450201,NA,NA,NA,NA
320450228,NA,NA,NA,NA
320450256,NA,NA,NA,NA
320450270,NA,NA,NA,NA
320450282,NA,NA,NA,NA
320450295,NA,NA,NA,NA
320450302,NA,NA,NA,NA
320450324,NA,NA,NA,NA
320450328,NA,NA,NA,NA
320450333,NA,NA,NA,NA
320450338,NA,NA,NA,NA
320452086,NA,NA,NA,NA
320452117,NA,NA,NA,NA
320452127,NA,NA,NA,NA
320452182,NA,NA,NA,NA
320452244,NA,NA,NA,NA
320452272,NA,NA,NA,NA
320452275,NA,NA,NA,NA
320452309,NA,NA,NA,NA
320452335,NA,NA,NA,NA
320452440,NA,NA,NA,NA
320452547,NA,NA,NA,NA
320452550,NA,NA,NA,NA
320452561,NA,NA,NA,NA
320452628,NA,NA,NA,NA
320452634,NA,NA,NA,NA
320452641,NA,NA,NA,NA
320452674,NA,NA,NA,NA
320452737,NA,NA,NA,NA
320452739,NA,NA,NA,NA
320460021,NA,NA,NA,NA
320460026,NA,NA,NA,NA
320460027,NA,NA,NA,NA
320460041,NA,NA,NA,NA
320460042,NA,NA,NA,NA
320460044,NA,NA,NA,NA
320460058,NA,NA,NA,NA
320460068,NA,NA,NA,NA
320460071,NA,NA,NA,NA
320460084,NA,NA,NA,NA
320460085,NA,NA,NA,NA
320460087,NA,NA,NA,NA
320460104,NA,NA,NA,NA
320460139,NA,NA,NA,NA
320460142,NA,NA,NA,NA
320460147,NA,NA,NA,NA
320460154,NA,NA,NA,NA
320460179,NA,NA,NA,NA
320460195,NA,NA,NA,NA
320460227,NA,NA,NA,NA
320460300,NA,NA,NA,NA
320460315,NA,NA,NA,NA
320460322,NA,NA,NA,NA
320460326,NA,NA,NA,NA
320460331,NA,NA,NA,NA
320460339,NA,NA,NA,NA
320460356,NA,NA,NA,NA
320460399,NA,NA,NA,NA
320462006,NA,NA,NA,NA
320462026,NA,NA,NA,NA
320462046,NA,NA,NA,NA
320462050,NA,NA,NA,NA
320462066,NA,NA,NA,NA
320462132,NA,NA,NA,NA
320462142,NA,NA,NA,NA
320462166,NA,NA,NA,NA
320462168,NA,NA,NA,NA
320462184,NA,NA,NA,NA
320462197,NA,NA,NA,NA
320462217,NA,NA,NA,NA
320462261,NA,NA,NA,NA
320462320,NA,NA,NA,NA
320462344,NA,NA,NA,NA
320462368,NA,NA,NA,NA
320462377,NA,NA,NA,NA
320462390,NA,NA,NA,NA
320462430,NA,NA,NA,NA
320462437,NA,NA,NA,NA
320462450,NA,NA,NA,NA
320462459,NA,NA,NA,NA
320462463,NA,NA,NA,NA
320462473,NA,NA,NA,NA
320462502,NA,NA,NA,NA
320462520,NA,NA,NA,NA
320462534,NA,NA,NA,NA
320462546,NA,NA,NA,NA
320462567,NA,NA,NA,NA
320462571,NA,NA,NA,NA
320462572,NA,NA,NA,NA
320462579,NA,NA,NA,NA
320462608,NA,NA,NA,NA
320462617,NA,NA,NA,NA
320462633,NA,NA,NA,NA
320462635,NA,NA,NA,NA
320462655,NA,NA,NA,NA
320462710,NA,NA,NA,NA
320462724,NA,NA,NA,NA
320462747,NA,NA,NA,NA
320462750,NA,NA,NA,NA
320462751,NA,NA,NA,NA
320462870,NA,NA,NA,NA
320470024,NA,NA,NA,NA
320470025,NA,NA,NA,NA
320470052,NA,NA,NA,NA
320470098,NA,NA,NA,NA
320470116,NA,NA,NA,NA
320470120,NA,NA,NA,NA
320470127,NA,NA,NA,NA
320470145,NA,NA,NA,NA
320470150,NA,NA,NA,NA
320470213,NA,NA,NA,NA
320470221,NA,NA,NA,NA
320470249,NA,NA,NA,NA
320470264,NA,NA,NA,NA
320470265,NA,NA,NA,NA
320470292,NA,NA,NA,NA
320470301,NA,NA,NA,NA
320472031,NA,NA,NA,NA
320472032,NA,NA,NA,NA
320472083,NA,NA,NA,NA
320472172,NA,NA,NA,NA
320472277,NA,NA,NA,NA
320472341,NA,NA,NA,NA
320472348,NA,NA,NA,NA
320472514,NA,NA,NA,NA
320472523,NA,NA,NA,NA
320472539,NA,NA,NA,NA
320472541,NA,NA,NA,NA
320472547,NA,NA,NA,NA
320472598,NA,NA,NA,NA
320472681,NA,NA,NA,NA
320472717,NA,NA,NA,NA
320480108,NA,NA,NA,NA
320480159,NA,NA,NA,NA
320480163,NA,NA,NA,NA
320480219,NA,NA,NA,NA
320480526,NA,NA,NA,NA
320482351,NA,NA,NA,NA
320482670,NA,NA,NA,NA
320490002,NA,NA,NA,NA
320490005,NA,NA,NA,NA
320490006,NA,NA,NA,NA
320490008,NA,NA,NA,NA
320490016,NA,NA,NA,NA
320490025,NA,NA,NA,NA
320490027,NA,NA,NA,NA
320490036,NA,NA,NA,NA
320490041,NA,NA,NA,NA
320490045,NA,NA,NA,NA
320490048,NA,NA,NA,NA
320490055,NA,NA,NA,NA
320490066,NA,NA,NA,NA
320490068,NA,NA,NA,NA
320490070,NA,NA,NA,NA
320490071,NA,NA,NA,NA
320490077,NA,NA,NA,NA
320490093,NA,NA,NA,NA
320490096,NA,NA,NA,NA
320490107,NA,NA,NA,NA
320490108,NA,NA,NA,NA
320490111,NA,NA,NA,NA
320490113,NA,NA,NA,NA
320490116,NA,NA,NA,NA
320490130,NA,NA,NA,NA
320490139,NA,NA,NA,NA
320490140,NA,NA,NA,NA
320490149,NA,NA,NA,NA
320490152,NA,NA,NA,NA
320490153,NA,NA,NA,NA
320490156,NA,NA,NA,NA
320490158,NA,NA,NA,NA
320490159,NA,NA,NA,NA
320490160,NA,NA,NA,NA
320490163,NA,NA,NA,NA
320490166,NA,NA,NA,NA
320490167,NA,NA,NA,NA
320490179,NA,NA,NA,NA
320490189,NA,NA,NA,NA
320490195,NA,NA,NA,NA
320490197,NA,NA,NA,NA
320490198,NA,NA,NA,NA
320490202,NA,NA,NA,NA
320490218,NA,NA,NA,NA
320490219,NA,NA,NA,NA
320490222,NA,NA,NA,NA
320490233,NA,NA,NA,NA
320490235,NA,NA,NA,NA
320490236,NA,NA,NA,NA
320490239,NA,NA,NA,NA
320490245,NA,NA,NA,NA
320490248,NA,NA,NA,NA
320490249,NA,NA,NA,NA
320490254,NA,NA,NA,NA
320490257,NA,NA,NA,NA
320490258,NA,NA,NA,NA
320490259,NA,NA,NA,NA
320490261,NA,NA,NA,NA
320490264,NA,NA,NA,NA
320490265,NA,NA,NA,NA
320490270,NA,NA,NA,NA
320490279,NA,NA,NA,NA
320490288,NA,NA,NA,NA
320490290,NA,NA,NA,NA
320490292,NA,NA,NA,NA
320490294,NA,NA,NA,NA
320490300,NA,NA,NA,NA
320490305,NA,NA,NA,NA
320490311,NA,NA,NA,NA
320490314,NA,NA,NA,NA
320490324,NA,NA,NA,NA
320490325,NA,NA,NA,NA
320490328,NA,NA,NA,NA
320490333,NA,NA,NA,NA
320490339,NA,NA,NA,NA
320490349,NA,NA,NA,NA
320490399,NA,NA,NA,NA
320492005,NA,NA,NA,NA
320492010,NA,NA,NA,NA
320492011,NA,NA,NA,NA
320492026,NA,NA,NA,NA
320492029,NA,NA,NA,NA
320492032,NA,NA,NA,NA
320492046,NA,NA,NA,NA
320492050,NA,NA,NA,NA
320492057,NA,NA,NA,NA
320492086,NA,NA,NA,NA
320492099,NA,NA,NA,NA
320492116,NA,NA,NA,NA
320492117,NA,NA,NA,NA
320492127,NA,NA,NA,NA
320492132,NA,NA,NA,NA
320492154,NA,NA,NA,NA
320492166,NA,NA,NA,NA
320492172,NA,NA,NA,NA
320492174,NA,NA,NA,NA
320492197,NA,NA,NA,NA
320492198,NA,NA,NA,NA
320492210,NA,NA,NA,NA
320492239,NA,NA,NA,NA
320492241,NA,NA,NA,NA
320492244,NA,NA,NA,NA
320492247,NA,NA,NA,NA
320492275,NA,NA,NA,NA
320492277,NA,NA,NA,NA
320492287,NA,NA,NA,NA
320492305,NA,NA,NA,NA
320492309,NA,NA,NA,NA
320492329,NA,NA,NA,NA
320492341,NA,NA,NA,NA
320492344,NA,NA,NA,NA
320492348,NA,NA,NA,NA
320492363,NA,NA,NA,NA
320492377,NA,NA,NA,NA
320492390,NA,NA,NA,NA
320492393,NA,NA,NA,NA
320492400,NA,NA,NA,NA
320492415,NA,NA,NA,NA
320492426,NA,NA,NA,NA
320492447,NA,NA,NA,NA
320492448,NA,NA,NA,NA
320492449,NA,NA,NA,NA
320492454,NA,NA,NA,NA
320492458,NA,NA,NA,NA
320492463,NA,NA,NA,NA
320492464,NA,NA,NA,NA
320492466,NA,NA,NA,NA
320492492,NA,NA,NA,NA
320492507,NA,NA,NA,NA
320492515,NA,NA,NA,NA
320492523,NA,NA,NA,NA
320492534,NA,NA,NA,NA
320492535,NA,NA,NA,NA
320492539,NA,NA,NA,NA
320492541,NA,NA,NA,NA
320492542,NA,NA,NA,NA
320492545,NA,NA,NA,NA
320492565,NA,NA,NA,NA
320492567,NA,NA,NA,NA
320492569,NA,NA,NA,NA
320492571,NA,NA,NA,NA
320492579,NA,NA,NA,NA
320492597,NA,NA,NA,NA
320492598,NA,NA,NA,NA
320492599,NA,NA,NA,NA
320492612,NA,NA,NA,NA
320492617,NA,NA,NA,NA
320492623,NA,NA,NA,NA
320492653,NA,NA,NA,NA
320492678,NA,NA,NA,NA
320492681,NA,NA,NA,NA
320492692,NA,NA,NA,NA
320492739,NA,NA,NA,NA
320492752,NA,NA,NA,NA
320492755,NA,NA,NA,NA
320492934,NA,NA,NA,NA
320500024,NA,NA,NA,NA
320500061,NA,NA,NA,NA
320500103,NA,NA,NA,NA
320500164,NA,NA,NA,NA
320500193,NA,NA,NA,NA
320500221,NA,NA,NA,NA
320500275,NA,NA,NA,NA
320502294,NA,NA,NA,NA
320502352,NA,NA,NA,NA
320502509,NA,NA,NA,NA
320510047,NA,NA,NA,NA
320510222,NA,NA,NA,NA
320510251,NA,NA,NA,NA
320510288,NA,NA,NA,NA
320510294,NA,NA,NA,NA
320512010,NA,NA,NA,NA
320512011,NA,NA,NA,NA
320512029,NA,NA,NA,NA
320512057,NA,NA,NA,NA
320512261,NA,NA,NA,NA
320512368,NA,NA,NA,NA
320512400,NA,NA,NA,NA
320512450,NA,NA,NA,NA
320512454,NA,NA,NA,NA
320512542,NA,NA,NA,NA
320512547,NA,NA,NA,NA
320512569,NA,NA,NA,NA
320512599,NA,NA,NA,NA
320520036,NA,NA,NA,NA
320520042,NA,NA,NA,NA
320520057,NA,NA,NA,NA
320520059,NA,NA,NA,NA
320520077,NA,NA,NA,NA
320520113,NA,NA,NA,NA
320520120,NA,NA,NA,NA
320520142,NA,NA,NA,NA
320520152,NA,NA,NA,NA
320520156,NA,NA,NA,NA
320520193,NA,NA,NA,NA
320520194,NA,NA,NA,NA
320520259,NA,NA,NA,NA
320520344,NA,NA,NA,NA
320522066,NA,NA,NA,NA
320522086,NA,NA,NA,NA
320522430,NA,NA,NA,NA
320522550,NA,NA,NA,NA
320522674,NA,NA,NA,NA
320522739,NA,NA,NA,NA
320530021,NA,NA,NA,NA
320530066,NA,NA,NA,NA
320530084,NA,NA,NA,NA
320530087,NA,NA,NA,NA
320530099,NA,NA,NA,NA
320530107,NA,NA,NA,NA
320530111,NA,NA,NA,NA
320530119,NA,NA,NA,NA
320530135,NA,NA,NA,NA
320530183,NA,NA,NA,NA
320530201,NA,NA,NA,NA
320530235,NA,NA,NA,NA
320530238,NA,NA,NA,NA
320530242,NA,NA,NA,NA
320530245,NA,NA,NA,NA
320530269,NA,NA,NA,NA
320530276,NA,NA,NA,NA
320530299,NA,NA,NA,NA
320530311,NA,NA,NA,NA
320530322,NA,NA,NA,NA
320530350,NA,NA,NA,NA
320530357,NA,NA,NA,NA
320532005,NA,NA,NA,NA
320532006,NA,NA,NA,NA
320532084,NA,NA,NA,NA
320532154,NA,NA,NA,NA
320532181,NA,NA,NA,NA
320532182,NA,NA,NA,NA
320532184,NA,NA,NA,NA
320532199,NA,NA,NA,NA
320532230,NA,NA,NA,NA
320532247,NA,NA,NA,NA
320532272,NA,NA,NA,NA
320532287,NA,NA,NA,NA
320532320,NA,NA,NA,NA
320532325,NA,NA,NA,NA
320532344,NA,NA,NA,NA
320532377,NA,NA,NA,NA
320532378,NA,NA,NA,NA
320532426,NA,NA,NA,NA
320532429,NA,NA,NA,NA
320532439,NA,NA,NA,NA
320532447,NA,NA,NA,NA
320532460,NA,NA,NA,NA
320532463,NA,NA,NA,NA
320532466,NA,NA,NA,NA
320532509,NA,NA,NA,NA
320532545,NA,NA,NA,NA
320532567,NA,NA,NA,NA
320532603,NA,NA,NA,NA
320532623,NA,NA,NA,NA
320532633,NA,NA,NA,NA
320532638,NA,NA,NA,NA
320532643,NA,NA,NA,NA
320532649,NA,NA,NA,NA
320532711,NA,NA,NA,NA
320532729,NA,NA,NA,NA
320532885,NA,NA,NA,NA
320540008,NA,NA,NA,NA
320540009,NA,NA,NA,NA
320540012,NA,NA,NA,NA
320540016,NA,NA,NA,NA
320540038,NA,NA,NA,NA
320540044,NA,NA,NA,NA
320540052,NA,NA,NA,NA
320540055,NA,NA,NA,NA
320540082,NA,NA,NA,NA
320540098,NA,NA,NA,NA
320540140,NA,NA,NA,NA
320540149,NA,NA,NA,NA
320540161,NA,NA,NA,NA
320540166,NA,NA,NA,NA
320540231,NA,NA,NA,NA
320540232,NA,NA,NA,NA
320540233,NA,NA,NA,NA
320540254,NA,NA,NA,NA
320540278,NA,NA,NA,NA
320540279,NA,NA,NA,NA
320540304,NA,NA,NA,NA
320540325,NA,NA,NA,NA
320540338,NA,NA,NA,NA
320542031,NA,NA,NA,NA
320542066,NA,NA,NA,NA
320542115,NA,NA,NA,NA
320542132,NA,NA,NA,NA
320542166,NA,NA,NA,NA
320542193,NA,NA,NA,NA
320542198,NA,NA,NA,NA
320542226,NA,NA,NA,NA
320542229,NA,NA,NA,NA
320542250,NA,NA,NA,NA
320542294,NA,NA,NA,NA
320542335,NA,NA,NA,NA
320542348,NA,NA,NA,NA
320542350,NA,NA,NA,NA
320542351,NA,NA,NA,NA
320542368,NA,NA,NA,NA
320542382,NA,NA,NA,NA
320542405,NA,NA,NA,NA
320542413,NA,NA,NA,NA
320542427,NA,NA,NA,NA
320542433,NA,NA,NA,NA
320542449,NA,NA,NA,NA
320542458,NA,NA,NA,NA
320542501,NA,NA,NA,NA
320542514,NA,NA,NA,NA
320542515,NA,NA,NA,NA
320542529,NA,NA,NA,NA
320542541,NA,NA,NA,NA
320542571,NA,NA,NA,NA
320542630,NA,NA,NA,NA
320542634,NA,NA,NA,NA
320542678,NA,NA,NA,NA
320542717,NA,NA,NA,NA
320542754,NA,NA,NA,NA
320542803,NA,NA,NA,NA
320542908,NA,NA,NA,NA
320543084,NA,NA,NA,NA
320550043,NA,NA,NA,NA
320550108,NA,NA,NA,NA
320550159,NA,NA,NA,NA
320550225,NA,NA,NA,NA
320550277,NA,NA,NA,NA
320550294,NA,NA,NA,NA
320550314,NA,NA,NA,NA
320550328,NA,NA,NA,NA
320552363,NA,NA,NA,NA
320552520,NA,NA,NA,NA
320552612,NA,NA,NA,NA
320552674,NA,NA,NA,NA
320560002,NA,NA,NA,NA
320560009,NA,NA,NA,NA
320560012,NA,NA,NA,NA
320560021,NA,NA,NA,NA
320560041,NA,NA,NA,NA
320560043,NA,NA,NA,NA
320560044,NA,NA,NA,NA
320560045,NA,NA,NA,NA
320560046,NA,NA,NA,NA
320560048,NA,NA,NA,NA
320560050,NA,NA,NA,NA
320560055,NA,NA,NA,NA
320560059,NA,NA,NA,NA
320560061,NA,NA,NA,NA
320560071,NA,NA,NA,NA
320560079,NA,NA,NA,NA
320560082,NA,NA,NA,NA
320560096,NA,NA,NA,NA
320560098,NA,NA,NA,NA
320560104,NA,NA,NA,NA
320560108,NA,NA,NA,NA
320560127,NA,NA,NA,NA
320560130,NA,NA,NA,NA
320560140,NA,NA,NA,NA
320560145,NA,NA,NA,NA
320560149,NA,NA,NA,NA
320560150,NA,NA,NA,NA
320560151,NA,NA,NA,NA
320560154,NA,NA,NA,NA
320560155,NA,NA,NA,NA
320560159,NA,NA,NA,NA
320560161,NA,NA,NA,NA
320560166,NA,NA,NA,NA
320560189,NA,NA,NA,NA
320560197,NA,NA,NA,NA
320560213,NA,NA,NA,NA
320560225,NA,NA,NA,NA
320560227,NA,NA,NA,NA
320560228,NA,NA,NA,NA
320560233,NA,NA,NA,NA
320560236,NA,NA,NA,NA
320560239,NA,NA,NA,NA
320560248,NA,NA,NA,NA
320560250,NA,NA,NA,NA
320560252,NA,NA,NA,NA
320560253,NA,NA,NA,NA
320560254,NA,NA,NA,NA
320560256,NA,NA,NA,NA
320560258,NA,NA,NA,NA
320560261,NA,NA,NA,NA
320560265,NA,NA,NA,NA
320560276,NA,NA,NA,NA
320560278,NA,NA,NA,NA
320560282,NA,NA,NA,NA
320560290,NA,NA,NA,NA
320560295,NA,NA,NA,NA
320560299,NA,NA,NA,NA
320560300,NA,NA,NA,NA
320560301,NA,NA,NA,NA
320560302,NA,NA,NA,NA
320560304,NA,NA,NA,NA
320560305,NA,NA,NA,NA
320560309,NA,NA,NA,NA
320560325,NA,NA,NA,NA
320560333,NA,NA,NA,NA
320560338,NA,NA,NA,NA
320560339,NA,NA,NA,NA
320560349,NA,NA,NA,NA
320562016,NA,NA,NA,NA
320562031,NA,NA,NA,NA
320562046,NA,NA,NA,NA
320562065,NA,NA,NA,NA
320562083,NA,NA,NA,NA
320562084,NA,NA,NA,NA
320562110,NA,NA,NA,NA
320562115,NA,NA,NA,NA
320562116,NA,NA,NA,NA
320562130,NA,NA,NA,NA
320562142,NA,NA,NA,NA
320562168,NA,NA,NA,NA
320562169,NA,NA,NA,NA
320562193,NA,NA,NA,NA
320562198,NA,NA,NA,NA
320562199,NA,NA,NA,NA
320562210,NA,NA,NA,NA
320562226,NA,NA,NA,NA
320562229,NA,NA,NA,NA
320562230,NA,NA,NA,NA
320562241,NA,NA,NA,NA
320562275,NA,NA,NA,NA
320562296,NA,NA,NA,NA
320562305,NA,NA,NA,NA
320562306,NA,NA,NA,NA
320562335,NA,NA,NA,NA
320562348,NA,NA,NA,NA
320562350,NA,NA,NA,NA
320562351,NA,NA,NA,NA
320562377,NA,NA,NA,NA
320562379,NA,NA,NA,NA
320562382,NA,NA,NA,NA
320562405,NA,NA,NA,NA
320562413,NA,NA,NA,NA
320562427,NA,NA,NA,NA
320562429,NA,NA,NA,NA
320562439,NA,NA,NA,NA
320562449,NA,NA,NA,NA
320562502,NA,NA,NA,NA
320562504,NA,NA,NA,NA
320562514,NA,NA,NA,NA
320562515,NA,NA,NA,NA
320562529,NA,NA,NA,NA
320562534,NA,NA,NA,NA
320562539,NA,NA,NA,NA
320562540,NA,NA,NA,NA
320562542,NA,NA,NA,NA
320562550,NA,NA,NA,NA
320562569,NA,NA,NA,NA
320562571,NA,NA,NA,NA
320562572,NA,NA,NA,NA
320562579,NA,NA,NA,NA
320562599,NA,NA,NA,NA
320562603,NA,NA,NA,NA
320562617,NA,NA,NA,NA
320562628,NA,NA,NA,NA
320562635,NA,NA,NA,NA
320562636,NA,NA,NA,NA
320562640,NA,NA,NA,NA
320562641,NA,NA,NA,NA
320562643,NA,NA,NA,NA
320562649,NA,NA,NA,NA
320562655,NA,NA,NA,NA
320562670,NA,NA,NA,NA
320562678,NA,NA,NA,NA
320562717,NA,NA,NA,NA
320562724,NA,NA,NA,NA
320562729,NA,NA,NA,NA
320562747,NA,NA,NA,NA
320562751,NA,NA,NA,NA
320562752,NA,NA,NA,NA
320562754,NA,NA,NA,NA
320562755,NA,NA,NA,NA
320562803,NA,NA,NA,NA
320562885,NA,NA,NA,NA
320562908,NA,NA,NA,NA
320562934,NA,NA,NA,NA
320563084,NA,NA,NA,NA
320570038,NA,NA,NA,NA
320570058,NA,NA,NA,NA
320570097,NA,NA,NA,NA
320570135,NA,NA,NA,NA
320570160,NA,NA,NA,NA
320570194,NA,NA,NA,NA
320570195,NA,NA,NA,NA
320570204,NA,NA,NA,NA
320570314,NA,NA,NA,NA
320570356,NA,NA,NA,NA
320572117,NA,NA,NA,NA
320572172,NA,NA,NA,NA
320572363,NA,NA,NA,NA
320572368,NA,NA,NA,NA
320572390,NA,NA,NA,NA
320572520,NA,NA,NA,NA
320572561,NA,NA,NA,NA
320572619,NA,NA,NA,NA
320580046,NA,NA,NA,NA
320580050,NA,NA,NA,NA
320580147,NA,NA,NA,NA
320580155,NA,NA,NA,NA
320580197,NA,NA,NA,NA
320580239,NA,NA,NA,NA
320582065,NA,NA,NA,NA
320582169,NA,NA,NA,NA
320582250,NA,NA,NA,NA
320582272,NA,NA,NA,NA
320582296,NA,NA,NA,NA
320582379,NA,NA,NA,NA
320582504,NA,NA,NA,NA
320582542,NA,NA,NA,NA
320582569,NA,NA,NA,NA
320582640,NA,NA,NA,NA
320582678,NA,NA,NA,NA
320582755,NA,NA,NA,NA
320590008,NA,NA,NA,NA
320590084,NA,NA,NA,NA
320590139,NA,NA,NA,NA
320590149,NA,NA,NA,NA
320590154,NA,NA,NA,NA
320590235,NA,NA,NA,NA
320590238,NA,NA,NA,NA
320590245,NA,NA,NA,NA
320590270,NA,NA,NA,NA
320590275,NA,NA,NA,NA
320590277,NA,NA,NA,NA
320590331,NA,NA,NA,NA
320592086,NA,NA,NA,NA
320592174,NA,NA,NA,NA
320592502,NA,NA,NA,NA
320592507,NA,NA,NA,NA
320592751,NA,NA,NA,NA
320592754,NA,NA,NA,NA
320600005,NA,NA,NA,NA
320600036,NA,NA,NA,NA
320600044,NA,NA,NA,NA
320600045,NA,NA,NA,NA
320600068,NA,NA,NA,NA
320600077,NA,NA,NA,NA
320600097,NA,NA,NA,NA
320600099,NA,NA,NA,NA
320600103,NA,NA,NA,NA
320600107,NA,NA,NA,NA
320600142,NA,NA,NA,NA
320600151,NA,NA,NA,NA
320600152,NA,NA,NA,NA
320600153,NA,NA,NA,NA
320600158,NA,NA,NA,NA
320600167,NA,NA,NA,NA
320600179,NA,NA,NA,NA
320600189,NA,NA,NA,NA
320600218,NA,NA,NA,NA
320600221,NA,NA,NA,NA
320600227,NA,NA,NA,NA
320600248,NA,NA,NA,NA
320600250,NA,NA,NA,NA
320600251,NA,NA,NA,NA
320600257,NA,NA,NA,NA
320600299,NA,NA,NA,NA
320600324,NA,NA,NA,NA
320600326,NA,NA,NA,NA
320600333,NA,NA,NA,NA
320602006,NA,NA,NA,NA
320602046,NA,NA,NA,NA
320602050,NA,NA,NA,NA
320602057,NA,NA,NA,NA
320602083,NA,NA,NA,NA
320602097,NA,NA,NA,NA
320602110,NA,NA,NA,NA
320602127,NA,NA,NA,NA
320602130,NA,NA,NA,NA
320602132,NA,NA,NA,NA
320602239,NA,NA,NA,NA
320602309,NA,NA,NA,NA
320602329,NA,NA,NA,NA
320602382,NA,NA,NA,NA
320602427,NA,NA,NA,NA
320602429,NA,NA,NA,NA
320602459,NA,NA,NA,NA
320602466,NA,NA,NA,NA
320602501,NA,NA,NA,NA
320602509,NA,NA,NA,NA
320602534,NA,NA,NA,NA
320602545,NA,NA,NA,NA
320602546,NA,NA,NA,NA
320602547,NA,NA,NA,NA
320602572,NA,NA,NA,NA
320602579,NA,NA,NA,NA
320602638,NA,NA,NA,NA
320602710,NA,NA,NA,NA
320602711,NA,NA,NA,NA
320610013,NA,NA,NA,NA
320610023,NA,NA,NA,NA
320610026,NA,NA,NA,NA
320610030,NA,NA,NA,NA
320610050,NA,NA,NA,NA
320610062,NA,NA,NA,NA
320610096,NA,NA,NA,NA
320610164,NA,NA,NA,NA
320610204,NA,NA,NA,NA
320610228,NA,NA,NA,NA
320610258,NA,NA,NA,NA
320610278,NA,NA,NA,NA
320610282,NA,NA,NA,NA
320610301,NA,NA,NA,NA
320610356,NA,NA,NA,NA
320612010,NA,NA,NA,NA
320612011,NA,NA,NA,NA
320612016,NA,NA,NA,NA
320612029,NA,NA,NA,NA
320612065,NA,NA,NA,NA
320612169,NA,NA,NA,NA
320612181,NA,NA,NA,NA
320612193,NA,NA,NA,NA
320612261,NA,NA,NA,NA
320612341,NA,NA,NA,NA
320612378,NA,NA,NA,NA
320612379,NA,NA,NA,NA
320612413,NA,NA,NA,NA
320612427,NA,NA,NA,NA
320612440,NA,NA,NA,NA
320612448,NA,NA,NA,NA
320612483,NA,NA,NA,NA
320612523,NA,NA,NA,NA
320612539,NA,NA,NA,NA
320612540,NA,NA,NA,NA
320612582,NA,NA,NA,NA
320612597,NA,NA,NA,NA
320612635,NA,NA,NA,NA
